"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
455688641932;"ТД РУССтанкоСбыт";"Барабан - копир на фартук станка 16К20";;"Узлы токарных станков;Узлы токарных станков>>>Фартуки";"Барабан - копир на фартук станка 16К20";;"Барабан-копир на фартук станка 16К20 Применяется в фартуке токарно-винторезного станка мод. 16К20 служит для работы валов и осуществления работы и взаимодействия механизмов фартука станка <br />Запасные части , оснастка и комплектующие изделия для токарно-винторезных станков мод. 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165, 1М65 16Р25П 16К20 1К62 16М30Ф3, 16К30Ф3, 1П756ДФ3, РТ755Ф3, РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301, РТ30101, и т.д. ВАЛЫ , ВАЛ - РЕЙКИ , ВАЛ - ШЕСТЕРНИ, ВИНТЫ ХОДОВЫЕ И ПОПЕРЕЧНЫХ ПОДАЧ, ГАЙКИ МАТОЧНЫЕ, ДИСКИ ФРИКЦИОННЫЕ, КОЛЁСА ЗУБЧАТЫЕ , КОНИЧЕСКИЕ , ЧЕРВЯЧНЫЕ ПАРЫ, ОБГОННЫЕ МУФТЫ, РЕЗЦЕДЕРЖАТЕЛИ, ФРИЦИОННЫЕ МУФТЫ, ШКИВЫ ГЛАВНОГО ПРИВОДА, ЭЛЕКТРОМУФТЫ Револьверные головки, ШВП (Шарико-винтовые пары, передачи) комплектующие и оснастка для токарных патронов (кулачки, винты, шестерни, венцы, ползушки, сухари) и т.д.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;0;2;;;Параметр1:Фартуки;OSB92Gi5OI0l8pD55699;;0;0;0;0;http://project17325576.tilda.ws/tproduct/455688641932-baraban-kopir-na-fartuk-stanka-16k20
241119624932;"ТД РУССтанкоСбыт";1М63Б_60_281;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Блок зубчатый 1М63Б_60_281 (Фартук, модель 1М63)";;"Блок зубчатый узла фартука; код 1М63Б_60_281; модель 1М63.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;9130.00;9999;;;Параметр1:Кулачки;BHR7ObHZpDbHf8PYtLMl;;0;0;0;0;http://project17325576.tilda.ws/tproduct/241119624932-blok-zubchatii-1m63b60281-fartuk-model-1
716340718182;"ТД РУССтанкоСбыт";"Блок-шестерни 28/49 консольно-фрезерных станков мо";;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Блок-шестерни 28/49 консольно-фрезерных станков мод. FSS 400";;"Блок-шестерни 28/49 консольно-фрезерных станков мод. FSS 400 Применяются в консоли консольно-фрезерного станка мод . FSS400 служит для осуществления работы и взаимодействия механизмов консоли и стола станка поставляется в паре. Запасные части , оснастка и комплектующие изделия для токарно-винторезных станков мод. 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165, 1М65 16Р25П 16К20 1К62 16М30Ф3, 16К30Ф3, 1П756ДФ3, РТ755Ф3, РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301, РТ30101, 6620, FU400 и т.д. ВАЛЫ , ВАЛ - РЕЙКИ , ВАЛ - ШЕСТЕРНИ, ВИНТЫ ХОДОВЫЕ И ПОПЕРЕЧНЫХ ПОДАЧ, ГАЙКИ МАТОЧНЫЕ, ДИСКИ ФРИКЦИОННЫЕ, КОЛЁСА ЗУБЧАТЫЕ , КОНИЧЕСКИЕ , ЧЕРВЯЧНЫЕ ПАРЫ, ОБГОННЫЕ МУФТЫ, РЕЗЦЕДЕРЖАТЕЛИ, ФРИЦИОННЫЕ МУФТЫ, ШКИВЫ ГЛАВНОГО ПРИВОДА, ЭЛЕКТРОМУФТЫ Револьверные головки, ШВП (Шарико-винтовые пары, передачи) комплектующие и оснастка для токарных патронов (кулачки, винты, шестерни, венцы, ползушки, сухари) и т.д.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;0;1;;;Параметр1:Кулачки;u9iBp6mYtpNNmDOVs9SN;;0;0;0;0;http://project17325576.tilda.ws/tproduct/716340718182-blok-shesterni-2849-konsolno-frezernih-s
173508610092;"ТД РУССтанкоСбыт";"Блок.шестерни 28/49 консольно.фрезерных станков мо";;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Блок.шестерни 28/49 консольно.фрезерных станков мод. FSS 400";;"Применяются в консоли консольно.фрезерного станка мод . FSS400 служит для осуществления работы и взаимодействия механизмов консоли и стола станка поставляется в паре. Запасные части , оснастка и комплектующие изделия для токарно.винторезных станков мод. 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165, 1М65 16Р25П 16К20 1К62 16М30Ф3, 16К30Ф3, 1П756ДФ3, РТ755Ф3, РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301, РТ30101, 6620, FU400 и т.д. ВАЛЫ , ВАЛ . РЕЙКИ , ВАЛ . ШЕСТЕРНИ, ВИНТЫ ХОДОВЫЕ И ПОПЕРЕЧНЫХ ПОДАЧ, ГАЙКИ МАТОЧНЫЕ, ДИСКИ ФРИКЦИОННЫЕ, КОЛЁСА ЗУБЧАТЫЕ , КОНИЧЕСКИЕ , ЧЕРВЯЧНЫЕ ПАРЫ, ОБГОННЫЕ МУФТЫ, РЕЗЦЕДЕРЖАТЕЛИ, ФРИЦИОННЫЕ МУФТЫ, ШКИВЫ ГЛАВНОГО ПРИВОДА, ЭЛЕКТРОМУФТЫ Револьверные головки, ШВП (Шарико.винтовые пары, передачи) комплектующие и оснастка для токарных патронов (кулачки, винты, шестерни, венцы, ползушки, сухари) и т.д.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;0;3;;;Параметр1:Кулачки;XH9vCcDptie2XChui1Nz;;0;0;0;0;http://project17325576.tilda.ws/tproduct/173508610092-blokshesterni-2849-konsolnofrezernih-sta
756448373952;"ТД РУССтанкоСбыт";VS-1K62;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Вал подач 1К62";;"Приводной вал коробки подач с шпонками/шлицами; восстанавливает передачу момента на фартук и смену подач.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;0;6;;;"Параметр1:Винты, ШВП, валы";JxzPlRjeytpV9Xus0SSb;;0;0;0;0;http://project17325576.tilda.ws/tproduct/756448373952-val-podach-1k62
997023519722;"ТД РУССтанкоСбыт";РТ502_33_152;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Вал шестерня РТ502_33_152 (Сменные шестерни/задняя бабка, модель РТ502)";;"Вал шестерня узла Сменные шестерни/задняя бабка; код РТ502_33_152; модель РТ502.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14940.00;9999;;;Параметр1:Кулачки;hbGV62u4ARAHC1zMZ7Gk;;0;0;0;0;http://project17325576.tilda.ws/tproduct/997023519722-val-shesternya-rt50233152-smennie-sheste
713190321092;"ТД РУССтанкоСбыт";РТ5004_36_154_1;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Вал-колесо-зуб. РТ5004_36_154_1 (Сменные шестерни/задняя бабка, модель РТ5004)";;"Вал-колесо-зуб. узла Сменные шестерни/задняя бабка; код РТ5004_36_154_1; модель РТ5004.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;11620.00;9999;;;Параметр1:Кулачки;K9o2z2mORNsIjy6D850B;;0;0;0;0;http://project17325576.tilda.ws/tproduct/713190321092-val-koleso-zub-rt5004361541-smennie-shes
533803915012;"ТД РУССтанкоСбыт";РТ5004_36_159;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Вал-колесо-зуб. РТ5004_36_159 (Сменные шестерни/задняя бабка, модель РТ5004)";;"Вал-колесо-зуб. узла Сменные шестерни/задняя бабка; код РТ5004_36_159; модель РТ5004.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;14940.00;9999;;;Параметр1:Кулачки;kp07CzVmd3VcvCjpkzaj;;0;0;0;0;http://project17325576.tilda.ws/tproduct/533803915012-val-koleso-zub-rt500436159-smennie-shest
706442259022;"ТД РУССтанкоСбыт";РТ5004_36_164;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Вал-колесо-зуб. РТ5004_36_164 (Сменные шестерни/задняя бабка, модель РТ5004)";;"Вал-колесо-зуб. узла Сменные шестерни/задняя бабка; код РТ5004_36_164; модель РТ5004.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;12450.00;9999;;;Параметр1:Кулачки;Z6cKuMtIEHyLbSkhTlAn;;0;0;0;0;http://project17325576.tilda.ws/tproduct/706442259022-val-koleso-zub-rt500436164-smennie-shest
790926760022;"ТД РУССтанкоСбыт";1М63_61_231;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Вал-шестерня 1М63_61_231 (Фартук, модель 1М63)";;"Вал-шестерня узла фартука; код 1М63_61_231; модель 1М63.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;13280.00;9999;;;Параметр1:Кулачки;cGPEXBJfgjOfrmSJnufz;;0;0;0;0;http://project17325576.tilda.ws/tproduct/790926760022-val-shesternya-1m6361231-fartuk-model-1m
551099474022;"ТД РУССтанкоСбыт";164_02_177;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Валик колесо зубчатое 164_02_177 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 164_02_177.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;32370.00;4;;;Параметр1:Кулачки;mSOv5lS5u3VBzUJzXHzp;;0;0;0;0;http://project17325576.tilda.ws/tproduct/551099474022-valik-koleso-zubchatoe-16402177-shpindel
942588265452;"ТД РУССтанкоСбыт";165_02_410;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Валик колесо зубчатое 165_02_410 (Шпиндельная бабка)";;"Запасная часть узла шпиндельной бабки; код 165_02_410.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;99600.00;2;;;Параметр1:Кулачки;M3rhK3936bff8Z5deoH0;;0;0;0;0;http://project17325576.tilda.ws/tproduct/942588265452-valik-koleso-zubchatoe-16502410-shpindel
765650255982;"ТД РУССтанкоСбыт";VAL_1М63.21.200;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал I (1-ой оси) 1М63 21.200";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал I (1-ой оси) 1М63 21.200";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";2uTkiyoJif9hRkn6nhjm;;0;0;0;0;http://project17325576.tilda.ws/tproduct/765650255982-vali-shpindelnoi-babki-1m63-16k40-16m30
460280157632;"ТД РУССтанкоСбыт";VAL_1М63.02.294;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал I (1-ой оси) 1М63.02.294";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал I (1-ой оси) 1М63.02.294";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";t2pSt95n4ltobaahAnUU;;0;0;0;0;http://project17325576.tilda.ws/tproduct/460280157632-vali-shpindelnoi-babki-1m63-16k40-16m30
600006341662;"ТД РУССтанкоСбыт";VAL_1М63.02.370;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал I (1-ой оси) 1М63.02.370";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал I (1-ой оси) 1М63.02.370";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";JSSOvDryj6TUZsNUCVX1;;0;0;0;0;http://project17325576.tilda.ws/tproduct/600006341662-vali-shpindelnoi-babki-1m63-16k40-16m30
820240665002;"ТД РУССтанкоСбыт";VAL_1М63.21.199;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал I (1-ой оси) 1М63.21.199";"Вал I (1-ой оси)<br />1М63.21.199<br /><br />";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";SIbUAHg0dyzHXpYG6Jny;;0;0;0;0;http://project17325576.tilda.ws/tproduct/820240665002-vali-shpindelnoi-babki-1m63-16k40-16m30
574065876312;"ТД РУССтанкоСбыт";VAL_1М63.02.170;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси) 1М63.02.170";"Вал II (2-ой оси)<br />1М63.02.170<br /><br />";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";7Rd4tETP2VD8MkA65su7;;0;0;0;0;http://project17325576.tilda.ws/tproduct/574065876312-vali-shpindelnoi-babki-1m63-16k40-16m30
922913047562;"ТД РУССтанкоСбыт";AUTO-0031;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси)1М63.02.171";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси)1М63.02.171";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";MFEk4La4V7fIdsIl5Tuy;;0;0;0;0;http://project17325576.tilda.ws/tproduct/922913047562-vali-shpindelnoi-babki-1m63-16k40-16m30
875712587472;"ТД РУССтанкоСбыт";1М63.02.172;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси)1М63.02.172";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси)1М63.02.172";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";05HvxeXnhYxnV08kaeO3;;0;0;0;0;http://project17325576.tilda.ws/tproduct/875712587472-vali-shpindelnoi-babki-1m63-16k40-16m30
385853762882;"ТД РУССтанкоСбыт";AUTO-0032;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси)1М63.02.331";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси)1М63.02.331";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";e4p7Mat92jomyOkPRXyu;;0;0;0;0;http://project17325576.tilda.ws/tproduct/385853762882-vali-shpindelnoi-babki-1m63-16k40-16m30
983850729302;"ТД РУССтанкоСбыт";AUTO-0030;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси)1М63.21.228";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал II (2-ой оси)1М63.21.228";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";8EOOvS3lfgdbB6M3r7ov;;0;0;0;0;http://project17325576.tilda.ws/tproduct/983850729302-vali-shpindelnoi-babki-1m63-16k40-16m30
959525299332;"ТД РУССтанкоСбыт";";"";Станки";"Станки&gt;&gt;&gt;Станки токарные""";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси) 1М63.20.187";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси), чертеж 1М63.20.187. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;;1.00;;;;;kguB8A08pHI5KsR9uYyh;;0;0;0;0;http://project17325576.tilda.ws/tproduct/959525299332-val-shpindelnoi-babki-1m63-16k40-16m30-v
739992648892;"ТД РУССтанкоСбыт";1М63.21.215;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси) 1М63.21.215";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси), чертеж 1М63.21.215. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";mpYGEnSkLOljF1j8A5PH;;0;0;0;0;http://project17325576.tilda.ws/tproduct/739992648892-vali-shpindelnoi-babki-1m63-16k40-16m30
379921295862;"ТД РУССтанкоСбыт";1М63.21.216;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси) 1М63.21.216";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси), чертеж 1М63.21.216. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";fuj0H4pdvrP5jYUYe37E;;0;0;0;0;http://project17325576.tilda.ws/tproduct/379921295862-vali-shpindelnoi-babki-1m63-16k40-16m30
476985492832;"ТД РУССтанкоСбыт";1М63.21.217;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси) 1М63.21.217";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси), чертеж 1М63.21.217. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";0asg8PL7yuzDZTILuhOP;;0;0;0;0;http://project17325576.tilda.ws/tproduct/476985492832-vali-shpindelnoi-babki-1m63-16k40-16m30
541351352322;"ТД РУССтанкоСбыт";1М63.21.368;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси) 1М63.21.368";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси), чертеж 1М63.21.368. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";Li2IfNRF8cGFMhPSgFp3;;0;0;0;0;http://project17325576.tilda.ws/tproduct/541351352322-vali-shpindelnoi-babki-1m63-16k40-16m30
499383537092;"ТД РУССтанкоСбыт";1М63Б.20.185;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси) 1М63Б.20.185";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси), чертеж 1М63Б.20.185. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";dpDn4ChdxF0K58ctpmfD;;0;0;0;0;http://project17325576.tilda.ws/tproduct/499383537092-vali-shpindelnoi-babki-1m63-16k40-16m30
503588271942;"ТД РУССтанкоСбыт";1М63Б.20.186;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси) 1М63Б.20.186";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал III (3-ой оси), чертеж 1М63Б.20.186. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";sPNeXosoo8cDLNCoPjrJ;;0;0;0;0;http://project17325576.tilda.ws/tproduct/503588271942-vali-shpindelnoi-babki-1m63-16k40-16m30
961083072332;"ТД РУССтанкоСбыт";1М63.02.353;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал IV (4-ой оси) 1М63.02.353";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал IV (4-ой оси), чертеж 1М63.02.353. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";jHAkzbNEkECrI6TKaCSL;;0;0;0;0;http://project17325576.tilda.ws/tproduct/961083072332-vali-shpindelnoi-babki-1m63-16k40-16m30
652937282772;"ТД РУССтанкоСбыт";1М63.21.395;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал IV (4-ой оси) 1М63.21.395";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал IV (4-ой оси), чертеж 1М63.21.395. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";PHSzFK4kvr8EtgsFENak;;0;0;0;0;http://project17325576.tilda.ws/tproduct/652937282772-vali-shpindelnoi-babki-1m63-16k40-16m30
685860631652;"ТД РУССтанкоСбыт";1М63Б.20.189;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал IV (4-ой оси) 1М63Б.20.189";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал IV (4-ой оси), чертеж 1М63Б.20.189. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";ayFvbhRPhprVY8gj9bbz;;0;0;0;0;http://project17325576.tilda.ws/tproduct/685860631652-vali-shpindelnoi-babki-1m63-16k40-16m30
568557046582;"ТД РУССтанкоСбыт";1М63.02.210;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал IX (9-ой оси) 1М63.02.210";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал IX (9-ой оси), чертеж 1М63.02.210. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";RT3pIBbvTmBvI3hlTk5k;;0;0;0;0;http://project17325576.tilda.ws/tproduct/568557046582-vali-shpindelnoi-babki-1m63-16k40-16m30
261782733702;"ТД РУССтанкоСбыт";1М63.21.158;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал V (5-ой оси) 1М63.21.158";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал V (5-ой оси), чертеж 1М63.21.158. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";SOnT5UOhunS0P0ekYDSK;;0;0;0;0;http://project17325576.tilda.ws/tproduct/261782733702-vali-shpindelnoi-babki-1m63-16k40-16m30
555083358742;"ТД РУССтанкоСбыт";1М63Н.20.187;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал V (5-ой оси) 1М63Н.20.187";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал V (5-ой оси), чертеж 1М63Н.20.187. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";IPn71ChoDNiCKFInt5LS;;0;0;0;0;http://project17325576.tilda.ws/tproduct/555083358742-vali-shpindelnoi-babki-1m63-16k40-16m30
973647306652;"ТД РУССтанкоСбыт";1М63Н.20.188;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал V (5-ой оси) 1М63Н.20.188";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал V (5-ой оси), чертеж 1М63Н.20.188. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";86I6y1ikxjta1pdTNDOR;;0;0;0;0;http://project17325576.tilda.ws/tproduct/973647306652-vali-shpindelnoi-babki-1m63-16k40-16m30
254578772852;"ТД РУССтанкоСбыт";Уо5.20.159;;"Станки;Станки>>>Станки токарные";"Валы шпиндельной бабки 1М63, 16К40, 16М30 Вал VI (6-ой оси) Уо5.20.159";"Вал шпиндельной бабки 1М63, 16К40, 16М30 Вал VI (6-ой оси), чертеж Уо5.20.159. Используется в шпиндельной бабке модификаций станка ДИП-300. Нужный вал подбирается по запросу; в ответ высылается кинематическая схема шпиндельной бабки ДИП-300 и её модификаций.";;https://static.tildacdn.com/tild3563-6666-4232-b637-363635356662/photo_2025-10-20_17-.jpg;0;1;;;"Параметр1:Станки токарные";RempTrOfljRFKVIDmb1a;;0;0;0;0;http://project17325576.tilda.ws/tproduct/254578772852-vali-shpindelnoi-babki-1m63-16k40-16m30
